"SKU","Title","Product ID","Variant ID","Specifications","Images"
"1495","Bellini Module - White Boucle","prod_01JQ0JNNMQP99VBE5W5CVFW3GB","variant_01JQ0JNNPJWP2RB77ABSK2DM7F","SKU: 1495
Material: White boucle wool
Fabric SKU: FAB0023
Seat Depth: 63 cm
Seat Height: 38 cm
Base Material: Solid wood legs with black stain
Armrest Height: 55 cm
Product Weight: 32 kg
Product Dimensions: H67 cm x W102 cm x D96 cm
Cushion Information: The cushions are filled with polyurethane foam and supported with a spring base and wooden frame.
Modular Instructions: Each section of the Mario Bellini Sofa is modular and is attached with string ties and carabiners. To assemble or rearrange your sofa, simply unclip the carabiners from one ring and attach to a corresponding ring on the module you wish to connect to.
Packaging Dimensions: 103 cm x 103 cm x 72 cm (35 kg)
Assembly Requirements: No assembly required if using as a standalone chair. Please note that spare carabiner clips are provided, attached to the rings on each module.
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/1495-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/1495-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/1495-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/1495-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/1495-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/1495-6.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/1495-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/1495-11.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/1495-12.jpg"
"3164","Bellini Module - Spice Velvet","prod_01JQ0JNNMQP99VBE5W5CVFW3GB","variant_01JQ0JNNPJYMQMWHBG3KFW4DFX","SKU: 3164
Material: Lustrous velvet
Fabric SKU: FAB0092
Seat Depth: 63 cm
Seat Height: 38 cm
Base Material: Solid wood legs with black stain
Armrest Height: 55 cm
Product Weight: 32 kg
Product Dimensions: H67 cm x W102 cm x D96 cm
Cushion Information: The cushions are filled with polyurethane foam and supported with a spring base and wooden frame.
Modular Instructions: Each section of the Mario Bellini Sofa is modular and is attached with string ties and carabiners. To assemble or rearrange your sofa, simply unclip the carabiners from one ring and attach to a corresponding ring on the module you wish to connect to.
Packaging Dimensions: 103 cm x 103 cm x 72 cm (35 kg)
Assembly Requirements: No assembly required if using as a standalone chair. Please note that spare carabiner clips are provided, attached to the rings on each module.
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/3164-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3164-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3164-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3164-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3164-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3164-6.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3164-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3164-11.jpg"
"3157","Bellini Module - Dusty Pink Chenille","prod_01JQ0JNNMQP99VBE5W5CVFW3GB","variant_01JQ0JNNPK08VRWAJSHZ32B5YX","SKU: 3157
Material: Lustrous chenille
Fabric SKU: FAB0064
Seat Depth: 63 cm
Seat Height: 38 cm
Base Material: Solid wood legs with black stain
Armrest Height: 55 cm
Product Weight: 32 kg
Product Dimensions: H67 cm x W102 cm x D96 cm
Cushion Information: The cushions are filled with polyurethane foam and supported with a spring base and wooden frame.
Modular Instructions: Each section of the Mario Bellini Sofa is modular and is attached with string ties and carabiners. To assemble or rearrange your sofa, simply unclip the carabiners from one ring and attach to a corresponding ring on the module you wish to connect to.
Packaging Dimensions: 103 cm x 103 cm x 72 cm (35 kg)
Assembly Requirements: No assembly required if using as a standalone chair. Please note that spare carabiner clips are provided, attached to the rings on each module.
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/3157-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3157-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3157-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3157-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3157-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3157-6.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3157-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3157-11.jpg"
"6522","Bellini Module - Black Performance Weave (Outdoor)","prod_01JQ0JNNMQP99VBE5W5CVFW3GB","variant_01JQ0JNNPK1MK1H8QB91AZ40RV","SKU: 6522
Seat Depth: 63 cm
Seat Height: 38 cm
Base Material: Solid wood legs with black stain
Armrest Height: 55 cm
Product Weight: 32 kg
Material Details: Performance woven outdoor fabric resists fading and mildew
Product Dimensions: H67 cm x W102 cm x D96 cm
Cushion Information: Quick-drying foam
Modular Instructions: Each section of the Mario Bellini Sofa is modular and is attached with string ties and carabiners. To assemble or rearrange your sofa, simply unclip the carabiners from one ring and attach to a corresponding ring on the module you wish to connect to.
Packaging Dimensions: 103 cm x 103 cm x 72 cm (35 kg)
Assembly Requirements: No assembly required if using as a standalone chair. Please note that spare carabiner clips are provided, attached to the rings on each module.
Indoor or Outdoor Use: Outdoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/6522-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/6522-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/6522-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/6522-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/6522-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/6522-6.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/6522-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/6522-11.jpg"
"4064","Bellini Module - Jadeite Luxe Velvet","prod_01JQ0JNNMQP99VBE5W5CVFW3GB","variant_01JQ0JNNPKA5ZAPJDPKKZZRXTS","SKU: 4064
Material: Lustrous velvet
Fabric SKU: FAB0074
Seat Depth: 63 cm
Seat Height: 38 cm
Base Material: Solid wood legs with black stain
Armrest Height: 55 cm
Product Weight: 32 kg
Product Dimensions: H67 cm x W102 cm x D96 cm
Cushion Information: The cushions are filled with polyurethane foam and supported with a spring base and wooden frame.
Modular Instructions: Each section of the Mario Bellini Sofa is modular and is attached with string ties and carabiners. To assemble or rearrange your sofa, simply unclip the carabiners from one ring and attach to a corresponding ring on the module you wish to connect to.
Packaging Dimensions: 103 cm x 103 cm x 72 cm (35 kg)
Assembly Requirements: No assembly required if using as a standalone chair. Please note that spare carabiner clips are provided, attached to the rings on each module.
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/4064-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4064-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4064-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4064-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4064-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4064-6.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4064-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4064-11.jpg"
"6523","Bellini Module - Cream Chunky Performance Weave (Outdoor)","prod_01JQ0JNNMQP99VBE5W5CVFW3GB","variant_01JQ0JNNPKCKCK8888D5Q6WZCQ","SKU: 6523
Seat Depth: 63 cm
Seat Height: 38 cm
Base Material: Solid wood legs with black stain
Product Weight: 32 kg
Material Details: Performance woven outdoor fabric resists fading and mildew
Product Dimensions: H67 cm x W102 cm x D96 cm
Cushion Information: Quick-drying foam
Modular Instructions: Each section of the Mario Bellini Sofa is modular and is attached with string ties and carabiners. To assemble or rearrange your sofa, simply unclip the carabiners from one ring and attach to a corresponding ring on the module you wish to connect to.
Packaging Dimensions: 103 cm x 103 cm x 72 cm (35 kg)
Assembly Requirements: No assembly required if using as a standalone chair. Please note that spare carabiner clips are provided, attached to the rings on each module.
Indoor or Outdoor Use: Outdoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/6523-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/6523-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/6523-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/6523-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/6523-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/6523-6.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/6523-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/6523-11.jpg"
"4832","Bellini Module - Black Boucle","prod_01JQ0JNNMQP99VBE5W5CVFW3GB","variant_01JQ0JNNPKDV35G79YQVA1D7TD","SKU: 4832
Material: Boucle wool
Fabric SKU: FAB0141
Seat Depth: 63 cm
Seat Height: 38 cm
Base Material: Solid wood legs with black stain
Armrest Height: 55 cm
Product Weight: 32 kg
Product Dimensions: H67 cm x W102 cm x D96 cm
Cushion Information: The cushions are filled with polyurethane foam and supported with a spring base and wooden frame.
Modular Instructions: Each section of the Mario Bellini Sofa is modular and is attached with string ties and carabiners. To assemble or rearrange your sofa, simply unclip the carabiners from one ring and attach to a corresponding ring on the module you wish to connect to.
Packaging Dimensions: 103 cm x 103 cm x 72 cm (35 kg)
Assembly Requirements: No assembly required if using as a standalone chair. Please note that spare carabiner clips are provided, attached to the rings on each module.
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/4832-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4832-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4832-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4832-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4832-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4832-6.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4832-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4832-11.jpg"
"4835","Bellini Module - Greige Velvet","prod_01JQ0JNNMQP99VBE5W5CVFW3GB","variant_01JQ0JNNPKEZKEZR0Y25C1NVCH","SKU: 4835
Material: Lustrous velvet
Fabric SKU: FAB0127
Seat Depth: 63 cm
Seat Height: 38 cm
Base Material: Solid wood legs with black stain
Armrest Height: 55 cm
Product Weight: 32 kg
Product Dimensions: H67 cm x W102 cm x D96 cm
Cushion Information: The cushions are filled with polyurethane foam and supported with a spring base and wooden frame.
Modular Instructions: Each section of the Mario Bellini Sofa is modular and is attached with string ties and carabiners. To assemble or rearrange your sofa, simply unclip the carabiners from one ring and attach to a corresponding ring on the module you wish to connect to.
Packaging Dimensions: 103 cm x 103 cm x 72 cm (35 kg)
Assembly Requirements: No assembly required if using as a standalone chair. Please note that spare carabiner clips are provided, attached to the rings on each module.
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/4835-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4835-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4835-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4835-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4835-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4835-6.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4835-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4835-11.jpg"
"3158","Bellini Module - Eggshell Vegan Suede","prod_01JQ0JNNMQP99VBE5W5CVFW3GB","variant_01JQ0JNNPKGN646N4Y5FD635PG","SKU: 3158
Material: Vegan suede
Fabric SKU: FAB0067
Seat Depth: 63 cm
Seat Height: 38 cm
Base Material: Solid wood legs with black stain
Armrest Height: 55 cm
Product Weight: 32 kg
Product Dimensions: H67 cm x W102 cm x D96 cm
Cushion Information: The cushions are filled with polyurethane foam and supported with a spring base and wooden frame.
Modular Instructions: Each section of the Mario Bellini Sofa is modular and is attached with string ties and carabiners. To assemble or rearrange your sofa, simply unclip the carabiners from one ring and attach to a corresponding ring on the module you wish to connect to.
Packaging Dimensions: 103 cm x 103 cm x 72 cm (35 kg)
Assembly Requirements: No assembly required if using as a standalone chair. Please note that spare carabiner clips are provided, attached to the rings on each module.
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/3158-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3158-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3158-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3158-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3158-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3158-6.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3158-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3158-11.jpg"
"4833","Bellini Module - Black Velvet","prod_01JQ0JNNMQP99VBE5W5CVFW3GB","variant_01JQ0JNNPKHCBSH163SYJ0XFBY","SKU: 4833
Material: Lustrous velvet
Fabric SKU: FAB0049
Seat Depth: 63 cm
Seat Height: 38 cm
Base Material: Solid wood legs with black stain
Armrest Height: 55 cm
Product Weight: 32 kg
Product Dimensions: H67 cm x W102 cm x D96 cm
Cushion Information: The cushions are filled with polyurethane foam and supported with a spring base and wooden frame.
Modular Instructions: Each section of the Mario Bellini Sofa is modular and is attached with string ties and carabiners. To assemble or rearrange your sofa, simply unclip the carabiners from one ring and attach to a corresponding ring on the module you wish to connect to.
Packaging Dimensions: 103 cm x 103 cm x 72 cm (35 kg)
Assembly Requirements: No assembly required if using as a standalone chair. Please note that spare carabiner clips are provided, attached to the rings on each module.
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/4833-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4833-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4833-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4833-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4833-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4833-6.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4833-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4833-11.jpg"
"3156","Bellini Module - Beige Gray Chenille","prod_01JQ0JNNMQP99VBE5W5CVFW3GB","variant_01JQ0JNNPKHYNRQREK89AH51S1","SKU: 3156
Material: Lustrous chenille
Fabric SKU: FAB0043
Seat Depth: 63 cm
Seat Height: 38 cm
Base Material: Solid wood legs with black stain
Armrest Height: 55 cm
Product Weight: 32 kg
Product Dimensions: H67 cm x W102 cm x D96 cm
Cushion Information: The cushions are filled with polyurethane foam and supported with a spring base and wooden frame.
Modular Instructions: Each section of the Mario Bellini Sofa is modular and is attached with string ties and carabiners. To assemble or rearrange your sofa, simply unclip the carabiners from one ring and attach to a corresponding ring on the module you wish to connect to.
Packaging Dimensions: 103 cm x 103 cm x 72 cm (35 kg)
Assembly Requirements: No assembly required if using as a standalone chair. Please note that spare carabiner clips are provided, attached to the rings on each module.
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/3156-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3156-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3156-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3156-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3156-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3156-6.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3156-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3156-11.jpg"
"4836","Bellini Module - Tan Vegan Leather","prod_01JQ0JNNMQP99VBE5W5CVFW3GB","variant_01JQ0JNNPKRJGHBZ7Z9S1895CT","SKU: 4836
Material: Vegan leather
Fabric SKU: FAB0094
Seat Depth: 63 cm
Seat Height: 38 cm
Base Material: Solid wood legs with black stain
Armrest Height: 55 cm
Product Weight: 32 kg
Product Dimensions: H67 cm x W102 cm x D96 cm
Cushion Information: The cushions are filled with polyurethane foam and supported with a spring base and wooden frame.
Modular Instructions: Each section of the Mario Bellini Sofa is modular and is attached with string ties and carabiners. To assemble or rearrange your sofa, simply unclip the carabiners from one ring and attach to a corresponding ring on the module you wish to connect to.
Packaging Dimensions: 103 cm x 103 cm x 72 cm (35 kg)
Assembly Requirements: No assembly required if using as a standalone chair. Please note that spare carabiner clips are provided, attached to the rings on each module.
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/4836-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4836-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4836-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4836-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4836-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4836-6.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4836-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/4836-11.jpg"
"1499","Bellini Module - Light Gray Velvet","prod_01JQ0JP9796K11B7FVXA06AC18","variant_01JQ0JP9954D5WMX5X10S6K8VK","SKU: 1499
Material: Lustrous velvet
Fabric SKU: FAB0024
Seat Depth: 63 cm
Seat Height: 38 cm
Base Material: Solid wood legs with black stain
Armrest Height: 55 cm
Product Weight: 32 kg
Product Dimensions: H67 cm x W102 cm x D96 cm
Cushion Information: The cushions are filled with polyurethane foam and supported with a spring base and wooden frame.
Modular Instructions: Each section of the Mario Bellini Sofa is modular and is attached with string ties and carabiners. To assemble or rearrange your sofa, simply unclip the carabiners from one ring and attach to a corresponding ring on the module you wish to connect to.
Packaging Dimensions: 103 cm x 103 cm x 72 cm (35 kg)
Assembly Requirements: No assembly required if using as a standalone chair. Please note that spare carabiner clips are provided, attached to the rings on each module.
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/1499-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/1499-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/1499-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/1499-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/1499-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/1499-6.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/1499-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/1499-11.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/1499-12.jpg"
